地块名,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜 ,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜 ,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,季度,地块类型,地块面积/亩,没有种植豆类年数
B11,382.5058781979041,493.67221751013085,393.7740640436312,337.4659376786144,396.06356564384026,731.4371237262981,1087.635093809687,401.6401747694055,595.8125828372249,478.4279491270551,104.34210271725857,2725.058825638441,2106.3186125043767,370.90403687485673,491.77860089635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B12,382.5058781979041,493.67221751013085,393.7740640436312,337.4659376786144,396.06356564384026,731.4371237262981,1087.635093809687,401.6401747694055,595.8125828372249,478.4279491270551,104.34210271725857,2725.058825638441,2106.3186125043767,370.90403687485673,491.77860089635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,45.0,0
B13,382.5058781979041,493.67221751013085,393.7740640436312,337.4659376786144,396.06356564384026,731.4371237262981,1087.635093809687,401.6401747694055,595.8125828372249,478.4279491270551,104.34210271725857,2725.058825638441,2106.3186125043767,370.90403687485673,491.77860089635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,35.0,0
B14,382.5058781979041,493.67221751013085,393.7740640436312,337.4659376786144,396.06356564384026,731.4371237262981,1087.635093809687,401.6401747694055,595.8125828372249,478.4279491270551,104.34210271725857,2725.058825638441,2106.3186125043767,370.90403687485673,491.77860089635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,20.0,0
C1,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C2,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,13.0,0
C3,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C4,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,18.0,0
C5,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,27.0,0
C6,361.55854933723396,428.2887324760005,354.5232039962832,313.98442215468106,359.4830190011632,742.6379494197982,889.8093926125862,382.82155338921183,531.4714488588613,485.4309257219438,100.93494870831572,2826.079822249509,1937.834419980236,374.2158529386903,472.09298129596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,20.0,0
D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,15.0,0
D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,14.0,0
D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,6.0,0
D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,12.0,0
D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,22.0,0
D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.8720745054169,3152.304499376247,1973.1991269608045,2830.124108249328,2150.3008246708628,2389.2448144748028,6661.615729805165,2617.3814257964336,2232.487426036368,3250.0263643109224,3721.767014666475,4068.296090860499,3320.696213069213,12198.925888700845,3994.447362485129,1622.7754169742361,9434.061760457631,5381.686295414224,5413.514077216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,20.0,0
E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.955257505641,2335.467201244429,3876.6293959799236,2501.803390052472,2973.552802043912,7293.591181436518,3482.192682144783,2808.523796647425,4040.5663027083447,4396.2134441238395,4691.5467204147,3966.963297763346,15294.921278847805,5184.326664695728,1984.3169345884535,11904.76240974956,5574.520560702983,6253.127442627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.02686961975,2277.444261850071,3374.1488221987042,2400.962752675809,2809.385481481545,8014.950632356201,3219.4484681042964,2700.9664371067183,3776.689501138672,4399.837841692234,5118.620323955286,4024.4189041797827,15191.602938674067,5093.75053902698,2011.022632001564,13091.530787327285,5545.988468074305,6670.670098517479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.02686961975,2277.444261850071,3374.1488221987042,2400.962752675809,2809.385481481545,8014.950632356201,3219.4484681042964,2700.9664371067183,3776.689501138672,4399.837841692234,5118.620323955286,4024.4189041797827,15191.602938674067,5093.75053902698,2011.022632001564,13091.530787327285,5545.988468074305,6670.670098517479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.02686961975,2277.444261850071,3374.1488221987042,2400.962752675809,2809.385481481545,8014.950632356201,3219.4484681042964,2700.9664371067183,3776.689501138672,4399.837841692234,5118.620323955286,4024.4189041797827,15191.602938674067,5093.75053902698,2011.022632001564,13091.530787327285,5545.988468074305,6670.670098517479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
