地块名,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜 ,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜 ,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,季度,地块类型,地块面积/亩,没有种植豆类年数
B5,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B6,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,86.0,0
B7,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,55.0,0
B8,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,44.0,0
B9,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,50.0,0
B10,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B11,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B12,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,45.0,0
B13,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,35.0,0
B14,391.0241804079645,502.1036942838778,412.2525211924927,367.0625591595114,371.9269099959026,731.3415948562308,997.8034133703052,381.2324762899562,599.6617083421902,482.09379349139124,105.85508373608705,2764.1367312096727,2051.306698620546,380.83707221673865,444.2338040318323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,20.0,0
C1,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C2,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,13.0,0
C3,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C4,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,18.0,0
C5,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,27.0,0
C6,360.6673725346839,431.43879259281465,351.89914405010927,321.74421445562064,358.0870171474208,748.6690892927933,849.4154202322168,376.27035282555016,522.3671642563978,475.05688857363333,105.61491720998278,2830.5315259530294,1965.3003646932764,375.70663853879415,474.7858841646328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,20.0,0
D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,15.0,0
D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,14.0,0
D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,6.0,0
D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,12.0,0
D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,22.0,0
D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2335492638141,3068.741635163234,1987.037274900084,2912.052154871132,2158.3657553659,2348.177343729651,6758.343657100657,2468.4401979694485,2232.6721906783805,3213.8099410838454,3710.8454872497277,4233.070779492467,3294.2207309190712,12181.982265321765,3962.893762562328,1618.5326832059734,9909.797226166644,5256.033410339231,5453.492143317274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,20.0,0
E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.5032754787385,2258.762156672381,3821.886599262365,2561.532662102003,3260.0442462593046,7393.224877844666,3529.015613265324,2808.914506731997,4183.3141009018,4428.981605762627,4798.217299020898,4115.238713815316,15513.950135642996,5259.758000018137,1849.1698453168908,12759.092849663328,5846.897061374692,5958.909386788453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.6086431230683,2339.5928830799053,3373.4355054224866,2400.622380737392,2620.0740139450777,7698.646273930104,3303.039358613855,2699.701250808096,3874.810798010376,4551.735004193636,5143.8285221145115,4138.012597138642,15279.014694213947,4870.796859661466,1956.907411711704,13820.926408627394,5043.826040415531,6900.667047220698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.6086431230683,2339.5928830799053,3373.4355054224866,2400.622380737392,2620.0740139450777,7698.646273930104,3303.039358613855,2699.701250808096,3874.810798010376,4551.735004193636,5143.8285221145115,4138.012597138642,15279.014694213947,4870.796859661466,1956.907411711704,13820.926408627394,5043.826040415531,6900.667047220698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.6086431230683,2339.5928830799053,3373.4355054224866,2400.622380737392,2620.0740139450777,7698.646273930104,3303.039358613855,2699.701250808096,3874.810798010376,4551.735004193636,5143.8285221145115,4138.012597138642,15279.014694213947,4870.796859661466,1956.907411711704,13820.926408627394,5043.826040415531,6900.667047220698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
