地块名,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜 ,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜 ,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,季度,地块类型,地块面积/亩,没有种植豆类年数
B5,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B6,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,86.0,0
B7,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,55.0,0
B8,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,44.0,0
B9,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,50.0,0
B10,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,25.0,0
B11,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,60.0,0
B12,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,45.0,0
B13,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,35.0,0
B14,394.5998441541091,517.5047309957065,402.8547979812519,362.19186847325113,347.8198178807618,702.1205036130102,907.9544291566252,361.04828306091997,572.4193864492137,520.7616480165578,103.1627209313118,2614.3825508334776,1884.7503718144321,365.3058716852417,420.7481317786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,梯田,20.0,0
C1,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C2,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,13.0,0
C3,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,15.0,0
C4,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,18.0,0
C5,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,27.0,0
C6,339.6024895737122,416.10684984791686,329.1876725222982,312.24711219439166,358.71166835680793,707.6168947596927,842.5683716408473,385.0285224498066,492.6561416332923,462.7638407976783,105.94087801523337,2697.4664862210793,1967.9179953772104,353.8812430057382,464.26854031193125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,山坡地,20.0,0
D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,15.0,0
D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,14.0,0
D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,6.0,0
D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,10.0,0
D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,12.0,0
D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,22.0,0
D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.29052905510804,2888.749826364377,2008.777106082836,3005.5559378252033,2109.472904004072,2455.692420159137,6846.151225883595,2652.5929246404708,2357.2886131164882,3443.5511289516553,3721.692203883717,4203.139185260757,3316.640445431637,12462.658415293137,4077.570944615929,1585.710222020507,9253.961818074024,5449.235701255843,5330.90769687591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,水浇地,20.0,0
E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
E16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.283126912271,2162.1993721942804,3858.820557211461,2430.622289859937,3470.097927278562,6570.568111072974,3540.401381983228,2632.6896473102165,4268.86197863575,4390.084064743912,4721.757415026748,3887.659282374255,16606.473241812804,5397.420148193456,1670.8992708819305,12075.316479981111,5957.3992329775365,6004.417288028329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,普通大棚 ,0.6,0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241.390936471989,2531.0916380330395,3278.9427561270227,2255.4469060275987,2662.316462580105,8213.134132408311,3310.696413925791,2627.161626092211,3908.6048189854932,4358.531085641245,5201.866086177257,3838.8711244797223,15680.318726485182,4639.843618088097,1963.5833811195998,13026.032586178457,5041.586571454071,6718.294897213905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241.390936471989,2531.0916380330395,3278.9427561270227,2255.4469060275987,2662.316462580105,8213.134132408311,3310.696413925791,2627.161626092211,3908.6048189854932,4358.531085641245,5201.866086177257,3838.8711244797223,15680.318726485182,4639.843618088097,1963.5833811195998,13026.032586178457,5041.586571454071,6718.294897213905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241.390936471989,2531.0916380330395,3278.9427561270227,2255.4469060275987,2662.316462580105,8213.134132408311,3310.696413925791,2627.161626092211,3908.6048189854932,4358.531085641245,5201.866086177257,3838.8711244797223,15680.318726485182,4639.843618088097,1963.5833811195998,13026.032586178457,5041.586571454071,6718.294897213905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,第一季,智慧大棚,0.6,0
